,Id,Comment,Comment time,Reply
541,HtOsIE5Ks08,Tui cũng muốn mua mà không ở Việt Nam tiếc ghê . Ở nhật không mua được ....,2023-02-01T19:05:10Z,Ra các nhà mạng đăng ký lấy máy đc b ah. Nhưng ss ưu ái thị trường Việt Nam hơn nên mua bên VN mình vẫn lợi hơn về nhiều mặt.
542,HtOsIE5Ks08,"Quả thật như tôi đã đoán, không khác gì mấy S22 Ultra và camera sau 200mpx. Để xem chip Snap 8 Gen 2 ổn định và mạnh thế nào sẽ quyết định đổi từ Note 20 Ultra hay không. Nếu vẫn nóng và bị giảm xung thì vẫn cứ tiếp tục dùng đợi thay đổi dòng S series Ultra kế tiếp. 
Ps: cũng không muốn đổi vì thiết kế cứ như trước giống iPhone... Chán thật!",2023-02-01T18:53:50Z,"s23ultra hiệu năng đập nát mấy đời còn lại rồi snap 8 gen 2 trên mấy dòng giả rẻ  của mì xào còn ngon nx mà nói chi<>@@MeoTamTheStudio đã test chưa mà phán như đúng rồi thế ? Đợi các reviewer công nghệ test thử xem thế nào đã<>@@hungto1449 năm nay con 8 gen 2 mát vs mạnh thật<>@@kenhnay856 vẫn phải coi Sam Sung tối ưu thế nào đã. Chứ ông quên vụ S22 Ultra bóp hiệu năng con Snap 8 Gen 1 à, hiệu năng thua xa Snap 8 Gen 1 trên các máy của Xiaomi<>@@hungto1449 8gen1 nó lởm mà bác, 8+ gen 1 mới ngon."
543,HtOsIE5Ks08,Mình vẫn thích sử dụng màn hình của ss nhất. Cám ơn vinh đã cập nhật sớm cho mng 👍,2023-02-01T18:53:34Z,
544,HtOsIE5Ks08,"nói chung  là công nghệ nghiên cứu xong lâu rồi,mỗi năm nó đẻ ra 1 con,thêm tí tính năng,không có gì đột phá,kể cả iphone.nên cũng k có gì mong chờ cả.",2023-02-01T18:40:17Z,
545,HtOsIE5Ks08,S23 & s23 plus nhìn như a14 a54 sắp ra mắt nhỉ. Ai mà sài dòng S23 & plus thế nào người ta cũng bảo đó là dòng a thôi,2023-02-01T18:40:10Z,"Giống cụm cam thôi, còn chất liệu kim loại nhám sao giống nhựa đc<>Ai tinh mắt thì để ý đc 2 dòng này bố trí đèn flash khác chỗ, con nào nhỏ hơn, to hơn"
546,HtOsIE5Ks08,Samsung S23 năm nay chơi max ping rồi. Quả này mấy hãng kia khóc thét,2023-02-01T18:38:08Z,
547,HtOsIE5Ks08,Quả này phải 3x củ khoai,2023-02-01T18:33:41Z,S23ult 1200$<>2x kìa :)))
548,HtOsIE5Ks08,thích quả màu vàng vãi :)) mà k có gì khác s22 utra mấy nên chắc mua s22 ultra là đẹp :)),2023-02-01T18:29:17Z,Mấy bản hoàn thiện thì em nghĩ bác nên mua hơn. Còn đột phá các thứ như phần cứng tính năng mới thì mới nên chờ á bác<>Đợi s27 28 gì đó cho nó nâng cấp hết 1 lượt rồi đổi chứ đời sau nâng cấp hơn đời trc có chút chút thì chưa bõ cho lắm 😅<>khả năng là sẽ update phần mềm bác a<>S22 pin dùng kém lắm kém xa 13 max
549,HtOsIE5Ks08,S23 thường năm nay đẹp nha :v mua S23 thường cũng hợp lí quá trời :v,2023-02-01T18:27:45Z,"256 25tr 😂😂😂 không biết trừ quà còn bao nhiêu, bố tổ thằng Samsung cứ thích để giá ảo cho cao.<>@@tuanho9644 trừ lúc nào cũng xuống xD đẹp là đc xD<>@@tuanho9644  nó cũng phải tạo ra đối trọng với Apple chứ =)))) Samsung cái gì cũng tốt, chỉ có giá là mất quá nhanh, tầm đầu năm sau mua chắc còn tầm 14-15tr hoặc có khi 12-13. giờ cái zflip 3 còn có hơn 10tr mà<>@@tongnguyenthanh3050 uhm tạo đối trọng xong lúc hết khuyến mãi thì giá cao ngất, xong 1 năm sau quay lại thì giá như tụt quần, riết éo ai dám đụng vô luôn =)))"
550,HtOsIE5Ks08,"Viền cạnh phẳng hơn là đón rồi, mà màn cong giảm thì không ngờ, cầm nắm sẽ ổn hơn, diện tích hiển thị to hơn tí cái mà chắc chắn sẽ khác biệt với S22 ultra.
S23, 23 plus đẹp hơn s22 là cái chắc với việc bỏ khung bao cụm camera.
Hết.",2023-02-01T18:20:53Z,"bỏ viền lồi bao cụm camera nhìn nó tinh tế hơn hẳn :)) tôi thích<>chuẩn, thiết kế k thay đổi quá nhiều, có chăng là cảm giác cầm nắm tốt hơn chút."
551,HtOsIE5Ks08,Cảm ơn anh . Mong con này pin trâu hơn xíu .Chơi game ngon hơn chứ toàn chơi bằng ip chán r,2023-02-01T18:16:12Z,
552,HtOsIE5Ks08,🎉🎉🎉🎉🎉🎉,2023-02-01T18:11:00Z,
553,HtOsIE5Ks08,"Sếp vip nhờ, đc cầm sớm luôn",2023-02-01T18:09:41Z,Lúc chưa giới thiệu là có đt chơi rồi<>cảm ơn e kkk
554,HtOsIE5Ks08,► Đặt hàng Galaxy S23 Ultra tại SamCenter để ưu đãi hoàn tiền lên tới 7 triệu đồng: https://bit.ly/samcenters23vv,2023-02-01T18:03:33Z,
555,vF1w05RotNk,"► Mua Samsung Galaxy S23 Ultra với giá từ 26,9 triệu đồng: https://cellphones.com.vn/samsung-galaxy-s23-ultra.html?utm_source=pr&utm_medium=VinhXo&utm_campaign=samsung-galaxy-s23-ultra.html_18042023

► Nghỉ lễ dài lâu, Phụ kiện giảm sâu đến 32%, giá chỉ từ 150.000đ: https://cellphones.com.vn/khuyen-mai-30-4?utm_source=pr&utm_medium=VinhXo&utm_campaign=khuyen-mai-30-4_18042023",2023-04-18T12:20:44Z,So sánh chi tiết 2 con Find x6 pro vs Vivo X90  pro plus đi Vinh....xem con nào đáng mua hơn<>​@@taidang1992 cùng ý kiến<>​@@taidang1992 ❤😂😅😂❤❤❤
556,vF1w05RotNk,Âm thanh bị nhỏ nhỏ sao ấy nhờ?,2024-01-03T03:56:45Z,Ổng quay thu âm bằng điện thoại hay sao ấy .
557,vF1w05RotNk,Dòng Sam sum S23 ULTRA 5G pin 5500 giá tháng 17/10/2023 hiện nay rớt giá chỉ còn dưới 2tr,2023-10-17T09:38:10Z,
558,vF1w05RotNk,S24 có bỏ màn hình cong ko ae?,2023-10-14T02:27:31Z,
559,vF1w05RotNk,"S23 UT CAMERA SẮC NÉT GẤP 4 LẦN IPHONE NHA,TO HƠN ĐÃ HƠN",2023-10-11T18:00:57Z,
560,vF1w05RotNk,"Đã dùng s23 ultra 12-512 rất mạnh và mượt , chỉ tiếc hơi dài màn hình cong nhẹ dễ vỡ",2023-10-01T08:20:05Z,
561,vF1w05RotNk,Nói vậy ko lẽ nói tụi ip,2023-09-23T01:44:07Z,
562,vF1w05RotNk,"Từ note10p nâng cấp s23u Pin vẫn hao vẫn nóng máy nhiều, xài được 3 ngày :)) cân nhắc mua 12G nha mn, 8G kiểu trong người hồi hộp hối hận lắm, cứ thêm tiền để lên con 12G 512 xài cho sướng",2023-09-22T09:01:21Z,"8G tui nghĩ đủ Sài r chứ<>@@hoangmanh501 tại cậu nghĩ thui á, chứ tui mua máy mới về cũng 3G mấy gòi, tui phải dọn dẹp hoài vì sợ nó tăng nhiều, vd giờ mở shopee lên là nó lên 4,7GB luôn á"
563,vF1w05RotNk,Nói không với Thanh Hoá,2023-09-21T03:30:36Z,
564,vF1w05RotNk,"Năm nay iphone 15 đã có type C, chuẩn bị chuyển từ samsung qua iphone sau chục năm gắn bó :v",2023-09-14T02:47:49Z,
565,vF1w05RotNk,"Xai cuc ky te hai. Man hinh de nut, cam nam rat kho, phan mem sieu cui.",2023-09-07T03:48:57Z,
566,vF1w05RotNk,Ss xả hàng à. Sao đánh giá đúng thời điểm vậy,2023-09-07T01:28:40Z,
567,vF1w05RotNk,"bắt chước sony ko thay đổi thiết kế =)) !! mà sony làm chục năm rùi, giờ 2 đứa porn và sung mới làm =)) !!!",2023-09-05T03:14:15Z,
568,vF1w05RotNk,"S pen hữu dụng học ngoại ngữ nha, êm lắm",2023-08-19T18:49:30Z,
569,vF1w05RotNk,"quay phim bằng oppo có khác, nhìn trông chán thật :))) trông khác gì mấy đứa con gái chụp ảnh ảo không",2023-08-15T01:13:58Z,
570,vF1w05RotNk,Sao camera mờ quá ạ.ko biết lỗi chung của s23 u hay máy mình!!!,2023-08-13T03:48:30Z,
571,vF1w05RotNk,S23 ultra của mình không lên được 5G nhỉ? Ai bị như vậy không?,2023-08-08T10:53:13Z,
572,vF1w05RotNk,AE cứ IP mà mua nhé,2023-07-29T08:54:38Z,
573,vF1w05RotNk,"T dùng cả đôi s23 ultra với promax 5 tháng nay , t phải công nhận đt bây giờ nó tiệm cận đến hoàn hảo rồi , dùng sướng vãi , chê mỗi cái to quá text hơi khó vì tay nhỏ quá thôi :))",2023-07-25T06:26:25Z,Xài yt mà máy vẫn nóng ran :)) pin cũng hao như thường chứ có gì thay đổi đâu chời mới mua được 3 ngày xót tiền quá<>@@7979pandatính mua s23 utra mà nghe nói vậy chắc thoii khỏi<>@@7979panda định đổi qua mà nghe ngán ngẫm dị
574,vF1w05RotNk,Đang sài s22 ultra thì nó nên lên 23 ultra ko nhể ae .,2023-07-24T08:20:20Z,"đợi s24 đi :v<>*_Vẫn đang dùng Note 20 Ultra 5G đây_* 😂
*_Khi nào có sự mới mẻ sẽ thay. Hiện tại không cần thiết_*"
575,vF1w05RotNk,đối với dòng cao cấp nếu không thay đổi thi lên làm có màu Ánh kim như con note 10p+ thì ok,2023-07-11T17:11:34Z,
576,vF1w05RotNk,vẫn bóp méo hiệu năng,2023-07-11T17:06:10Z,
577,vF1w05RotNk,Dòng S23 con nào pin trâu nhất vậy ?,2023-07-04T00:46:41Z,s23 ultra thôi
578,vF1w05RotNk,Tôi thích quả Zooom của S23 kkkk . Soi gái toẹt vời,2023-07-01T10:13:07Z,
579,vF1w05RotNk,"Sao mình ghét iphone nhỉ, kiểu sử dụng nó khó quá,thao tác không bằng android,đang dùng red magic 7 cũ mà thấy rất ok",2023-06-17T16:21:16Z,"Dùng quen nó khác , trước mình cũng dùng từ 5s lên 8 plus xong giờ chuyển sang android cho dễ dùng"
580,vF1w05RotNk,Bỏ ra 2-3 chục mua một thiết bị quảng cáo của thiên hạ bỏ túi. App nào cũng quảng cáo chả coi được gì,2023-06-17T10:15:24Z,
581,vF1w05RotNk,mang tiếng là kênh công nghệ mà up video lên youtube lúc nào âm thanh cũng bé tí Haizzzz,2023-06-15T16:38:44Z,
582,vF1w05RotNk,Quả là 1 chiếc điện thoại tuyệt vời .từ camera đến phần mềm nhưng m vẫn dùng iphone😊,2023-06-14T02:18:41Z,
583,vF1w05RotNk,thằng này nó gọi apple bằng bố mà đi review làm gì :'),2023-06-13T11:43:14Z,
584,vF1w05RotNk,Mấy thằng mê táo nói gì củng đúng,2023-06-11T00:58:26Z,
585,vF1w05RotNk,Nếu như nói về bề ngoài giống nhau ko khác thì từ ip 11 - 14 cũng chỉ 3 mắt mà chứ khác nhau mấy đâu,2023-06-08T11:33:18Z,
586,vF1w05RotNk,Find X6 Pro thu âm chán quá 🥲,2023-06-07T14:20:50Z,
587,vF1w05RotNk,*video quay bằng oppo xấu thế*,2023-06-06T10:53:29Z,
588,vF1w05RotNk,Mình sinh viên mua S23 Ultra 17tr890k kk=)) Giá quá hời cho siêu phẩm,2023-06-06T10:33:26Z,Ở đâu rẻ v ạ
589,vF1w05RotNk,Âm thanh chán quá,2023-06-03T05:07:21Z,
590,vF1w05RotNk,Pin sam ngon phần mền ổn định,2023-05-28T12:21:42Z,
591,vF1w05RotNk,review 999 cái xe vìnuck vừa bị trả về đi. nghao nghe quá Việt cộng ôi,2023-05-28T01:27:39Z,
592,vF1w05RotNk,Klq cho hỏi ai dùng s23 untra đánh bài trên fb nó khượng k mn😢😢,2023-05-20T13:17:29Z,
593,vF1w05RotNk,"Like cái trang này được 20k, k like cái nhắn tin chửi 😅",2023-05-17T06:21:09Z,
594,vF1w05RotNk,👍,2023-05-16T23:47:10Z,
595,vF1w05RotNk,Bao giờ sam sung tối ưu các app tốt như apple iphone thì tôi sẽ chọn sam sung,2023-05-16T01:38:10Z,
596,vF1w05RotNk,A thấy mua S22 ultra 12/256 hay cố thêm chút mua S23 8/256 thì sẽ ngon và mạnh hơn ạ,2023-05-15T13:58:52Z,"s23 cải thiện hơn nhiều ấy bạn, về cam về chip nếu b có chơi game thì nên mua s23 nhé"
597,vF1w05RotNk,Thiết kế của Samsung nó vuông vức quá nhìn cảm giác k sang trọng,2023-05-13T14:00:14Z,
598,vF1w05RotNk,"Camera chụp màu hoa cúc vàng ở điều kiện nắng ngoài trời vẫn bị mờ, nhoè và tone màu bị thay đổi rất nhiều. Phải lúc hơi tối hoặc rạng sáng nó mới cho ảnh nét, màu đỡ bị ố. Android hay IOS cũng chưa tối ưu được điểm này.",2023-05-09T04:20:05Z,
599,vF1w05RotNk,S-pen giờ có thêm nhiệm vụ là kí chữ kí điện tử mỗi khi quẹt thẻ hay đk dịch vụ ngân hàng,2023-05-08T16:09:38Z,cũng tiện phết :v<>@@vinhxo69 giờ nhiều chỗ thay vì in hóa đơn để kí bằng bút thường khi quẹt thẻ hay dùng nfc thì đưa cái màn hình ra bắt kí chữ kí điện tử bằng ngón tay cảm giác nó khó chịu ấy. Cầm S pen kí nó mượt hơn
600,vF1w05RotNk,Đt đep nhất thế giới,2023-05-08T13:40:44Z,
601,vF1w05RotNk,Tội IP vãi cứ có máy mới lại đem IP để so sánh😁😁,2023-05-08T04:17:27Z,
602,vF1w05RotNk,Please google pixel 7 pro❤,2023-05-07T00:32:16Z,
603,vF1w05RotNk,Cứ phải tua qua quảng cáo mồm hơi mất thời gian chút 😅,2023-05-05T14:19:39Z,
604,vF1w05RotNk,Vân đag dùg ip6 thất nghiệp. Đời,2023-05-04T17:58:56Z,
605,vF1w05RotNk,"mình ko chơi game, chỉ lướt fb,zalo, tik tok và you, cho hỏi pin dùng đc 8h ko",2023-05-04T16:36:26Z,
606,vF1w05RotNk,"Kinh nghiệm xương máu là ae cứ 12GB ram mà mua,mua 8Gb về lướt web, ttliktop, fb... Thì đc chứ để công việc thì 8b xài rất bực",2023-04-30T04:41:32Z,vậy lướt web fb tiktok youtube ít chơi game thì bản 8gb xài ổn ko bạn
607,vF1w05RotNk,ngon,2023-04-29T16:10:25Z,
608,vF1w05RotNk,"Loa thì chắc chắn thua Loa kép của dòng note rồi, cụ thể là Note 10 +",2023-04-29T15:06:23Z,
609,vF1w05RotNk,đang dùng 13prm mới mua thêm 14prm. Dual promax rất ổn với mình. Ss 23u rất tốt nhưng vì dán màn hình bằng keo lỏng dễ bị lọt cát và mh xác xuất hư cao sau khi hết bh nên rất đắn đo.,2023-04-29T05:37:07Z,Xưa r diễm vào mua loại dán smart devil mà sai
610,vF1w05RotNk,"Bản 8gb ram vào aida64 nó hiện có 7gb ram thôi ạ, a giải thích giúp em đc ko ?",2023-04-28T11:38:35Z,
611,vF1w05RotNk,"bữa cầm con này và ip14pm trong tgdd, công nhận s23utr đẹp thiệt.",2023-04-27T11:45:57Z,
612,vF1w05RotNk,Cùng giá nhưng cầm con Iphone vẫn sang hơn.,2023-04-26T15:03:27Z,
613,vF1w05RotNk,Galaxy s23  giá bn anh nhỉ,2023-04-26T06:14:54Z,
614,vF1w05RotNk,"Đã mua bản s23 untra bản ram 8 hơn 1,5 tháng nay, cơ bản mọi tác vụ đều rất ổn, quay video lên tictok rất ưng. 9 điểm",2023-04-25T10:05:56Z,
615,vF1w05RotNk,"theo em thiết kế quá đẹp rồi, k cần đổi thiết kế đi, làm viền dưới mỏng lại cho đều nữa là được.",2023-04-25T03:27:47Z,
616,vF1w05RotNk,"Điểm bực bội nhất trên thằng Samsung này là mặc dù chạy Snap 8 Gen 1, Gen 2 các kiểu nhưng vẫn cứ giật lag khó chịu kiểu gì ấy, nếu so về độ mượt thì có khi thua cả con Xperia 1 đời đầu, Sony thì hao pin, cam xấu nhưng phải công nhận là mượt vô cùng, không kém gì Iphone. Bác Vinh có công nhận là thằng Samsung giật lag khó chịu mặc dù chạy chip mạnh nhất ko?",2023-04-24T14:52:56Z,Chuẩn. Dùng nó k dc mượt mà. Đôi khi khựng khựng<>Sam sung nổi tiếng là nhiều tác vụ ngầm r.vả lại nó ko thuần google nên kém hơn là đúng.nhưng dùng bt thì vẫn ok ko đến nỗi nào đâu b
617,vF1w05RotNk,Nghe tới đoạn s23 ultra nhẹ :v má ơi nó nặng bà cố,2023-04-24T14:40:46Z,
618,vF1w05RotNk,Wf của s23U xài đúng sida lun áh 😂😂,2023-04-24T14:32:54Z,
619,vF1w05RotNk,"Con này pin trâu, sạc rất nhanh. Trải nghiệm giải trí rất ngon. Không hối hận khi chọn s23ultra.",2023-04-24T08:30:13Z,"Chs game hơi lỏ nhm cũng ko qtr khi đây là ""máy ảnh cầm tay""<>@@striek24868gen2 lỏ ???"
620,vF1w05RotNk,độ phân giải cao + 120Hz thấy dễ hẹo màn hình quá,2023-04-24T02:39:09Z,
621,vF1w05RotNk,"Đang sài s22ut, mà máy quá tệ, tệ hơn con note 10+ lúc trc mình sai, nhìn qua con s23ut, chẳng khác gì con s22ut về vẻ ngoài, nên thôi dẹp ko lên, chờ con nào lột xác từ trong ra ngoài",2023-04-23T18:58:13Z,Pin chán lắm à bạn
622,vF1w05RotNk,Dùng cũng được chứ cũng không đến mức xuất sắc lắm. Độ mượt thì ngang ngang mấy con android 7-8tr thôi à.,2023-04-23T18:18:47Z,
623,vF1w05RotNk,Đang dùng s23 ultra đây nói thật cái camera của con này là cái phế nhất trên đời. Mầu thì sai be bét là chụp nó rất ức chế. So với xperia 1 iv thì đúng là một con phế thật luôn.,2023-04-23T07:15:30Z,
624,vF1w05RotNk,"Pin trên S23U đã cải tiến thật sự xuất sắc( 10h8m theo XEETECHCARE, 14 promax 10h27m) , cấu hình camera hoản hảo, sạc nhanh 45W vừa đủ đập chết 14 pro max.",2023-04-23T05:53:55Z,"So sánh khập khiễng vl ,1 con 2022 , 1 con 2023 mà đi so sánh dc . Muốn so chờ ip 15 ra rồi so nhé chứ nói so sánh vâyh ng ta cười vào mặt cho đấy bạn<>@@thanhdinh3066 vậy là S23u ăn đứt thật"
625,vF1w05RotNk,"Camera zoom trên S22 S23 Ultra quá đã, chụp như máy ảnh,  cho ảnh có chiều sâu và nghệ thuật hơn khi dùng ở 3x và 10x.",2023-04-23T05:40:58Z,Nó là máy ảnh mà bạn. Như máy ảnh là sao???<>s23ultra xai lien tuc duoc may tieng vay b (ko có chơi game)<>@@phankimtuyen1865 10h nếu dùng wifi bạn nhé<>@@phankimtuyen1865 ít ai dùng liên tục không nghỉ lắm bạn ơi. Đa số là hỗn hợp mà. Nói chung pin trâu lắm. Không game có mà cả ngày thoải mái
626,vF1w05RotNk,"Tớ dùng bút để chụp ảnh từ xa liên tục khá tiện, tạo nhiều kiểu ko cần set timer",2023-04-23T05:38:54Z,
627,vF1w05RotNk,Sao kênh này chất lượng hình ảnh với âm thanh tệ vậy ae,2023-04-23T05:33:18Z,
628,vF1w05RotNk,Màu nào đẹp nhất các b,2023-04-22T15:59:26Z,
629,vF1w05RotNk,"Thiệt giờ ko có Spen thấy khó sử dụng lắm, trung thành dòng note vì mỗi cái bút.",2023-04-22T15:15:39Z,
630,vF1w05RotNk,"Hữu ích lắm. 2VC nhà mình cũng 1 cặp này. Mình thì thấy hơn Opp tí, ah được cái bút Spen tiện lợi khi mình ký giấy tờ và gửi đi luôn ko mất công in ra đi scan gửi lại",2023-04-22T13:50:59Z,Opp sao ăn được ss
631,vF1w05RotNk,Âm thanh trong video dở tệ bác Vinh ơi,2023-04-22T11:43:08Z,
632,vF1w05RotNk,"Sau nhiều năm mới quay lại samsung dùng , nhưng nói thật lf s23 untra dùng sướng thật",2023-04-22T07:38:13Z,
633,vF1w05RotNk,"Mình dùng s23 ultra từ lúc mới ra đến giờ, trước thì dùng note 10+, và iphone 13, nói chung là chưa có gì để chê. Mượt mà, mạnh mẽ, pin quá trâu ... hài lòng thực sự",2023-04-22T04:48:29Z,"Này mà vào tay mình thì pin trâu hơn nữa, biết cách tối ưu hóa thiết bị thì dùng nguyên ngày vô tư khỏi sạc, đêm ngủ mới phải sạc (với điều kiện ko chơi game, chỉ dùng tác vụ bình thường như lướt web, facebook, zalo, youtube), độ sáng màn hình max cũng được<>@@Android-Google nói như ko nói z ba :)), tốn nhất chỗ chơi game thôi<>@@phanviet65 Đâu phải ai cũng chơi game đâu !<>​@@Android-Google vào tay mình bật chế độ siêu tiết kiệm pin, không dùng ứng dụng chỉ dùng nghe gọi, pin còn trâu nhiều hơn nữa :)))<>@@khanh7366 Mình thì bật chế độ siêu tiết kiệm pin, chỉ để điện thoại ở chế độ chờ, pin trâu gấp trăm lần ấy chứ 😆"
634,vF1w05RotNk,"âm thanh vang quá, đề nghị lần sau bác đeo mic",2023-04-22T04:45:11Z,
635,vF1w05RotNk,"Xem clip thấy anh nói chuẩn sạc samsung là chuẩn riêng pps
Mà em đang dùng sạc samsung để sạc cho pixel 6 em đang dùng chuẩn pd liệu có ảnh hưởng gì không anh?
Vì em biết dòng pixel rất kén sạc dùng sai sạc có thể ảnh hưởng đến pin và nguồn của máy 😢",2023-04-22T03:20:38Z,"sac cua SS co ca pd va pps luon a bac, dung sac co pps tot ma"
636,vF1w05RotNk,Con Samsung này tốt nhất 2023,2023-04-21T20:03:32Z,
637,vF1w05RotNk,"Có 1 lỗi khi chụp hình em ko bik làm sao sửa, bữa em đi team building lúc ở dưới chụp lên sân khấu nó bị tím hơn nữa tấm ảnh, ko bik là bị vấn đề gì nữa mong anh Vinh hỗ trợ em 😢",2023-04-21T07:39:36Z,
638,vF1w05RotNk,A ơi cho e hỏi về vấn đề sọc màn là như nào ạ...định lên đời con này mà nghe acj trong gr bảo mấy con 120hz này dễ lỗi màn cũng hoảng quá ạ....tại lôic v chỉ có thể thay màn thôi đk ạ 😢,2023-04-21T05:19:00Z,
639,vF1w05RotNk,Đang dùng one plus 11 để xem 😂,2023-04-21T03:10:29Z,
640,vF1w05RotNk,hy vọng anh làm 1 video về vấn đề sọc màn trên những con samsung s và đốm đen trên những con samsung fold. Em thì ko bị tình trạng này nhưng thấy nhiều bạn cứ than là chả làm gì tự nhiên 1 ngày đẹp trời nó như vậy nghe cứ cấn cấn kiểu gì,2023-04-21T01:22:12Z,
641,vF1w05RotNk,"Iphone mỗi năm làm cái tai thỏ nhỏ hơn, năm sau lại làm cái đảo nổi, camera sau to hơn xíu thì người dùm ùng ùng xem là đột phá, thay đổi lớn, đi đầu công nghệ.
Samsung củng làm vậy thì lại bảo không thay đổi gì, không dột phá.
Đúng là khi ở đỉnh cao thì làm gì cũng là trend.",2023-04-20T14:31:42Z,
642,vF1w05RotNk,S-pen rất hữu hiệu mỗi khi muốn chụp màn hình vẽ lên và note lại. Hoặc dùng để xóa mụn trong lightroom thì cái ngón tay nó ức chế vãi ra.,2023-04-20T12:33:39Z,
643,vF1w05RotNk,Tải ngay game này mới được,2023-04-20T12:32:43Z,
644,vF1w05RotNk,"Cây bút rất tiện luôn, nhưng mà dòng ultra to quá. Đang xài con s22 còn thấy to nói chi tới s23 ultra. Chả hiểu sao mấy năm trước cầm con note 20 ultra xài được nữa.",2023-04-20T07:50:22Z,Con note 20u nó còn to hơn con s23u<>Tiền càng to thì đt càng to b😅
645,vF1w05RotNk,"sạc nhanh dùm đi tr ơi, 67w cũng đc",2023-04-20T07:23:24Z,
646,vF1w05RotNk,Đợi bữa giờ❤,2023-04-20T05:13:28Z,
647,vF1w05RotNk,Đang dùng s21+ đổi qua 14prm vì nó mượt hơn :D nhưng dùng bị tù túng và phụ thuộc. Xong 23u ra đc 2 tháng đổi qua 23u thấy vẫn có sự mượt mà đó chỉ khác là đã được ra tù và tự do :D giờ dùng 23u làm máy chính. Năm nay tập trung trải nghiệm đúng ngon,2023-04-20T04:25:42Z,Tưởng ghiền ip ko quay lại sam luôn r chứ<>@@vumai4827 😆 nếu chỉ dừng ở những cái cơ bản và chơi game thì ip vẫn hơn k qua  lại androi đâu. Nma mình còn cần nhiều hơn thế 😆<>@@okmenu1992 đúng là dùng ip như bị đi tù bác nhỉ. Khó chịu vãi. Đang định mua thêm s23utra làm máy phụ vì cái ip đang dùng pin cũng yếu rồi mà có khi thành máy chính luôn quá
648,vF1w05RotNk,Cellphones mới mua hôm qua s23 ultra 12-512 giá 28tr590 trừ hết quà,2023-04-19T17:14:44Z,
649,vF1w05RotNk,Pin năm nay được cải thiện khá tốt,2023-04-19T16:38:29Z,
650,vF1w05RotNk,Chắc sắp 1 chiếc,2023-04-19T15:58:13Z,
651,vF1w05RotNk,"cây viết s pen lỗi tùm lum giờ không xài bluetooth hay viết màn hình được luôn, lười nên chưa ra bào hành fix nữa",2023-04-19T14:52:59Z,
652,vF1w05RotNk,Kênh ytb có chất lượng âm thanh tệ nhất lịch sử nhân loại,2023-04-19T14:49:28Z,
653,vF1w05RotNk,dùng sạc 33w của redmi note 11 cho s23u được không,2023-04-19T14:49:26Z,
654,vF1w05RotNk,S23 untra mặt sau đẹp,2023-04-19T13:41:28Z,
655,vF1w05RotNk,"Cam ip zome hay dùng gốc rộng hay bị nhiễu, noise nhìu vl",2023-04-19T13:17:09Z,
656,vF1w05RotNk,"Âm thanh nhão nhão nghe khó chịu vl, đúng là iphone quay mãi đỉnh",2023-04-19T12:52:15Z,
657,vF1w05RotNk,"8g ram chơi game cf mobie trung quốc  nặng 14g 
Vẫn mượt mà 
8g nr chung là dùng ok r",2023-04-19T12:06:41Z,
658,vF1w05RotNk,"Kênh này cùi quá,rv còn k có mic như bên vvs 🤣🤣🤣",2023-04-19T11:33:25Z,
659,vF1w05RotNk,find x6 pro quay clip thấy mặt Sếp siêu láng mịn:))),2023-04-19T11:32:09Z,
660,vF1w05RotNk,Đang dùng ip12 và s23 ultra ko còn gì để chê,2023-04-19T11:29:59Z,
661,vF1w05RotNk,ế quá giờ cần quảng cáo đây mà,2023-04-19T11:28:28Z,
662,vF1w05RotNk,"Em muốn mua con này về để chụp ảnh, chỉnh sửa và up lên mxh thì nó có bị sai lệch màu không ạ khi mọi người dùng các hãng đth khác, laptop, iphone xem vào.
Vì hồi đó em có dùng qua S9+ và chỉnh ảnh đăng lên nhưng khi lấy laptop hay iphone xem thì bị lệch màu hoàn toàn so với khi chỉnh trên S9+.",2023-04-19T11:23:06Z,
663,vF1w05RotNk,Xem phim gì mà 18+ z,2023-04-19T11:08:03Z,
664,vF1w05RotNk,Anh em cho mình hỏi là mình đang dùng bản 8- 256 bây giờ muốn lên bản 12 - 512 thì thêm tầm bao nhiêu củ ?,2023-04-19T11:07:59Z,Bản 8 nó lag hay sao bạn?
665,vF1w05RotNk,Đang dùng N20u ngon lành cành đào ss pay chạy pà pà. Lên đời s23u tự nhiễn ss pay tịt luôn. Không add được  thẻ vào nữa. Đang căm thù s23u đây,2023-04-19T10:57:34Z,
666,vF1w05RotNk,Video này chất lượng đúng của điện thoại quay luôn,2023-04-19T10:30:04Z,
667,vF1w05RotNk,,2023-04-19T10:07:35Z,
668,vF1w05RotNk,có nên đổi từ s22u lên không a nhỉ,2023-04-19T10:05:50Z,
669,vF1w05RotNk,Lêu lêu mấy anh em không có sticker ,2023-04-19T09:54:58Z,
670,vF1w05RotNk,"Oppo quay vid này chi tiết ổn trừ cái mặt ông vinh thôi, thu âm thì thôi : TỆ vãi. Dùng tablet bật cả Dolby vẫn k thể nghe nổi, max âm thì nghe mới ổn được",2023-04-19T09:46:18Z,
671,vF1w05RotNk,review chất,2023-04-19T09:27:52Z,
672,vF1w05RotNk,Xin tên món đồ chơi nam châm ở 5:17 với Vinh đẹp chai ơiiiiii,2023-04-19T07:07:36Z,
673,vF1w05RotNk,Hóng phim hoạt hình ở phút 6:26 😂,2023-04-19T06:14:31Z,
