,Id,Comment,Comment time,Reply
2882,IyFNRumw2fk,Đa số thấy người dùng Samsung vì công việc là chính,2023-07-06T09:27:40Z,
2883,IyFNRumw2fk,Dòng S23 con nào pin trâu nhất vậy ?,2023-07-04T00:46:27Z,"Trâu nhất thì theo mình S23+. S23 Ultra gánh màn 2K, mà pin chỉ hơn S23+ có 300 mAh"
2884,IyFNRumw2fk,Chọn s23 utr thôi,2023-07-04T00:39:02Z,
2885,IyFNRumw2fk,Quyên ĐT📱TQ Đi👍Cứ ĐT: Sam Sung Chính Hãng Mua SD 👌👍😀,2023-07-03T10:05:29Z,
2886,IyFNRumw2fk,"s23u nó còn vả cả mi13u chứ con này tuổi gì so sánh
công nhận đợt này xiaomi ngáo giá nặng thật sự, đắt hơn hẳn samsung",2023-06-30T09:54:49Z,"Nhưng bán chạy hơn nhé. Con xiaomi 13 lọt top bán chạy còn Samsung chả thấy đâu 😂<>@@thm1226 xét riêng thị trường trung quốc hả
toàn cầu thì samsung bán chạy nhất nhé, riêng mảng flagship thì 4 con nhà táo, 1 con ss là s23u đứng top<>vả chỗ nào dị bác..Cam hay ứng dụng?"
2887,IyFNRumw2fk,"Mình chọn S23+ hợp lý hơn, màn phẳng mọi thứ cân đối. Còn ytral thấy cam ấn tượng quá luôn 😂",2023-06-30T00:12:47Z,
2888,IyFNRumw2fk,8gb trên s23 ultra có mạnh hơn 8gb trên mấy dòng A ko vậy mọi người?,2023-06-28T03:43:47Z,"s23 nó xài băng thông cao hơn, LPPDR5 , còn mấy con tầm trung thì xài LPPDR4<>​@@hiennguyenquang6488xin đính chính vs bạn là để sản xuất ra 1 chiếc iphone chỉ tốn ~600$ mà bán ra 1200$,còn s23 ultra đc ss định giá 7,5 triệu. Mn cứ bảo apple hút máu người dùng chứ ss cũng vậy mà😂<>@@cuongnguyenba410 samsung nó hút còn ác hơn, s23 là flagship mà ram có 8gb như mấy con tầm trung, đáng lẽ cấu hình thấp nhất ram phải 12gb , giờ bên TQ nó toàn 16gb rồi"
2889,IyFNRumw2fk,Samsung nó không hoàn hảo nhất nhưng cần cái quái gì nó cũng có,2023-06-26T13:34:44Z,
2890,IyFNRumw2fk,Nhưng tỷ lệ sọc màn của nó là bao nhiêu v anh,2023-06-26T13:32:15Z,IPhone 13 14 tỷ lệ sọc..là 20_25% còn Samsung thì s20 sọc khoảng 20%
2891,IyFNRumw2fk,Hỏi hơi ngu chứ sao xt chênh so với mặt bằng chung tận 4-5tr ạ 😢,2023-06-26T12:06:25Z,"Xt đi chui vào vn, không tốn thuế phí cho nhà nước<>về đây nó còn phải chỉnh lại nữa, thêm chính sách bảo hành bảo tỏi thì đắt hơn tầm 20% là đúng rồi"
2892,IyFNRumw2fk,Cụm cam sau máy này quá đẹ̴p,2023-06-26T09:30:47Z,
2893,IyFNRumw2fk,Đã đang dùng s23 ultra được 1 tuần rồi cảm thấy cũng rất hài lòng nó giúp tôi làm việc được nhanh hơn hẳn.,2023-06-26T05:11:42Z,Mình đổi từ 11promax nên con này. Sao cảm giác nếu dùng hỗn hợp cả ngày thấy pin con 11promax hơn con này nhỉ. Dù 11pro max đã thay pin. Hay máy mới nó chưa tối ưu. Còn đâu mọi thứ đều qá ok với bản thân.
2894,IyFNRumw2fk,"Thứ tệ nhất của s23u là sạc nhanh,muốn kích hoạt được sạc siêu nhanh 2.0 thì phải sài cáp sạc dòng 5A+ củ sạc có hỗ trợ pps 5A mới có thể tận dụng tối da hiệu năng sạc nhanh 45w. Còn k có thì chả khác j 25w. Trong khi sợi cáp tặng kèm khi mua máy chỉ 3A ,còn mua cục 45w chính hãng của sam chỉ hỗ trợ pps tối đa 4,05A :((. Nên là sẽ mất thêm mớ tiền mua cáp + cục sạc bên thứ 3. Mua s23u về thấy khá bực về cái chuẩn sạc nhanh quần què của sam, trong khi như bên xiaomi thì đc tặng kèm cục sạc ,mua sợi cáp 3A là sài bét nhè rồi mà sạc lại còn nhanh hơn. Còn 1 cái nữa làm có cụm cam ngon nhưng cái thuật toán ảnh của sam như shit vạy, tới ảnh Raw nó cũng cà cà cho mất chi tiết với lệch màu :))",2023-06-25T17:58:26Z,"Sạc nhanh tán realme oppo cho phê, sài ké 240w nó phê lắm bạn =)))<>@@riskyvegito5527 Đợi oppo find x7 về Việt Nam :))<>Sạc 45w nhanh hơn 25w 10p, đú 45w làm gì"
2895,IyFNRumw2fk,Sao Xiaomi không đặt tên 14 Pro cho bằng Apple lun nhỉ 😂,2023-06-25T14:12:03Z,Nguu
2896,IyFNRumw2fk,Mi 13pro làm gì có cửa nào,2023-06-25T10:59:47Z,13 ultra thì a bác
2897,IyFNRumw2fk,S23U mới ra 22tr. H còn 19tr thì tụt 3tr r. Dám chừng SS còn tuột chậm hơn IP 🤣🤣,2023-06-25T10:02:05Z,"Ss 23u mới ra còn đuợc giảm 7 củ nữa có xuống cũng còn rẻ.<>Đúng mới ra ai săn thì sẽ rẻ, tui săn 20.5, săn 2 cái, pass slot 1 cái là còn 19tr 1 máy thôi :)))) quá rẻ<>​@@ucloibui6950san sale ở đâu bác. Làm sao săn sale đc"
2898,IyFNRumw2fk,"XT mb bán máy chất lượng không, bữa thấy  lên vTv phóng sự …😢",2023-06-25T09:26:19Z,Mấy cái đó nhái xt mobile nhé bạn
2899,IyFNRumw2fk,Sao bên CellphoneS nó lại chênh với bên đây tận 6tr liền nhỉ?,2023-06-25T07:35:50Z,
2900,IyFNRumw2fk,Tôi và xung quanh tôi a e bạn bè dùng Flagship SS rất nhiều. Và tôi chả thấy ai lấy đt SS ra chơi game,2023-06-25T06:26:51Z,Chắc họ bận làm việc và đã chán game<>@@huythuong88888 chúng tôi chơi game trên PC
2901,IyFNRumw2fk,"Càng ngày thiết kế càng xấu nhưng anh sam vẫn đẻ thật nhiều, chuổn bị phá sản 😅",2023-06-25T02:43:44Z,Chuổn bị là 1-10 hay 50 năm
2902,IyFNRumw2fk,iPhone giảm giá thì Ảnoid cũng phải giảm theo thôi,2023-06-24T19:27:20Z,"😏😏😏<>Nhưng không liên quan nhé<>@@thinhduong8402 s ko liên quan, bán đắt thì ch ó nó mua à b"
2903,IyFNRumw2fk,S23 Ultra mãi đỉnh,2023-06-24T18:28:01Z,"nếu có tiền thì mua ip hoặc samsung sử dụng 😅<>thử trải nghiệm xiaomi đi, bạn sẽ suy nghĩ lại"
2904,IyFNRumw2fk,ok,2023-06-24T18:19:12Z,
2905,IyFNRumw2fk,thất vọng tràn trề vụ thông báo app khi switch từ OxygenOs 1+ plus,2023-06-24T16:24:45Z,"bào vào phần Thông báo á, tick chọn cho phép thông báo. Vì app nào lâu k dùng, One UI nó cho ngủ luôn<>@@thanhvu2972 bật mà, nhưng nó thông báo kém ngang ngang xiaomi ấy 😅"
2906,IyFNRumw2fk,Quya đi quay lại 2 máy này 😊,2023-06-24T16:22:30Z,
2907,IyFNRumw2fk,Xtmobile lừa đảo mà mấy ông cứ quảng bá nhiều vậy 😢,2023-06-24T15:20:56Z,"Xtmobile nào ld b , xtmobi mới ld nhé , tìm hiểu kỹ trc khi cmt<>Jkkk😂😂😂😂<>Ko tìm hiểu kỹ mà comment nhảm nhảm ngta hiểu lầm nữa<>Ngáo ộp ah. Xt chỉ có chi nhánh tại Hồ Chí Minh, Hà Nội làm gì có. Ăn nói cẩn thận coi chừng bị tố cho cái tội phỉ báng<>Chắc lên gg tìm vơ vẫn tìm vẫn ra cái wed lỏ xong kêu lừa đảo 😂"
2908,IyFNRumw2fk,Cam trước 14pro quay videos nhìn cả khác gì đang bị bệnh gan 😢,2023-06-24T15:13:10Z,"M bị bệnh gan à😂<>Quay video Android ko đủ tuổi so vs iPhone cháu ạ<>@@tdan4048 dữ vậy sao? Chứ em sài cả s23ultra và ip14 pro em quay đêm thì... iphone 14pro quay chán lắm. Quay selfie cam 14pro ra màu ảnh vàng khè. Mặt trông ko khác j ng bệnh gan. Chừng nào sài hẳn dc 2 máy đi rồi hẵng phát ngôn anh ạ. Ko ngta lại ỉa vào mồm cho.<>@@QuangautoVN thôi cháu ạ, bớt xạo l, s23u làm lol có cửa so vs iPhone quay video , m có cả 2 con m làm video show lên bác coi nào, hãy lại ăn c*t bốc phét ☺️<>Đó là tính năng của iP nhé :v"
2909,IyFNRumw2fk,"Sài a34 quá ngon, nếu dùng a23 ultra ,trừ chip thủ",2023-06-24T15:08:10Z,Có A23 ultra luôn 😂😂😂<>@@TuanLe-im2iy s23 ultra
2910,IyFNRumw2fk,Samsung là hợp lí,2023-06-24T15:03:26Z,
2911,IyFNRumw2fk,Cứ ĐT Có Thương Hiệu Uy Tín Của Hai Hãng( Sam Sung Và Apple : Mua SD Là👌Nhất # Không Mua SD/ ĐT📱TQ 👍😀,2023-06-24T14:18:58Z,Vậy bạn thử tìm trong nhà mình có cái gì không phải hàng Trung Quốc không.<>Cmt bình thường chết m hả hay sao toàn icon chi z<>Khi một nước nghèo kinh tế không bằng 1 phần nó đi chê một nước giàu gần nhất thế giới hảo đúng suy nghĩ của mấy thg lạc hậu 😂<>Phát ngôn đần độn :))<>​@@vanchanhao2938mình ko care đâu nhưng mình dùng đủ loại rồi ... để dùng yên tâm mà ko lấn cấn và hoàn thiện về mọi mặt thì chỉ ip vs samsung đáp ứng đc thôi... ngoài ra tất cả kiểu gì cũng lấn cấn hết thôi bạn ah
2912,IyFNRumw2fk,bây giờ chỉ còn chạy đua camera thôi chứ hiệu nặng k còn phải bàn nữa rồi..,2023-06-24T14:15:40Z,
2913,IyFNRumw2fk,Đag dùng xiaomi 12 qá ngon k cần phải samsung cũng cao cấp rồi. Hàng tàu h dùng quá tốt.,2023-06-24T14:13:49Z,"Lỗi gi ko ban<>Ngon trong tầm giá 7tr thôi, mình dùng xiaomi 12 pro 1 thời gian rồi, bán đi mua s21u chính hãng cảm thấy là lựa chọn quá đúng đắn.<>@@maxasia8441 k bác. E nhu cầu đơn giản thì dùng quá ok rồi"
2914,IyFNRumw2fk,Phần mềm xiaomi ko bằng samsung,2023-06-24T14:03:27Z,
2915,IyFNRumw2fk,anh chưa review  Red Magic 8 Pro Plus Transformers Leader Edition kìa review đi anh,2023-06-24T13:49:24Z,
2916,IyFNRumw2fk,vừa xem ông dương bên vật vờ review s23 20tr sang đây nhìn 23ultra 19tr kiểu :)),2023-06-24T13:48:41Z,"19tr9 là 20 còn j :)?<>​@@ucduy7391bác ko hiểu à, ss 23 thường 20tr ý, bên vật vờ ý, con bên này s23 ultr 19tr 😂😂😂<>@@hoangthaitbtn chắc hàng cũ bác ạ<>20 kia là niên yết
Ko coi video cứ comment<>19,990,000 đ😂"
2917,IyFNRumw2fk,Chỉ có người thừa tiền rảnh mới mua flagship về để chơi game thà mua mẹ gaming phone với lại chả mấy ai chơi game nặng cả mới chơi mua sò lạnh bớt than nha,2023-06-24T13:25:14Z,"Tôi thấy mấy bố mua đt về chơi game kiểu ấy toàn là học sinh, sinh viên, hoặc thành phần vô công rồi nghề. Chứ tryhard game chúng tôi chơi trên bộ PC 30 củ t<>@@tranvanthanh9528 nó rảnh chả biết làm gì mà cứ ôm dt chơi game cho mau hư mau vứt<>Game chơi trên pc mới hay chứ trên phone toàn mỳ ăn liền,máy mạnh để làm việc,chụp và chỉnh sửa video. Đang dùng 12pm và s10plus, già rồi nên ko hứng thú chơi game trên dt"
2918,IyFNRumw2fk,Là tôi tôi chọn xiaomi,2023-06-24T13:14:19Z,:)) lý do<>@@tomura19001 ko bền bằng xiaomi.mua mấy đời tivi điện thoại rồi<>Bạn đang xài đt gì v<>Mình dùng con redmi cùi thôi<>Xiaomi mấy dòng cao cấp mình thấy múa flo nhạy hơn Samsung nhé
2919,IyFNRumw2fk,Lấy con 13 ultra đi chứ con 13 pro ăn thua gì,2023-06-24T12:57:06Z,"Chuẩn buồn cười thật so ultra vs nhau chứ ai đi so pro vs ultra<>đang so phân khúc chính hãng mấy bác, chế độ bảo hành của xiaomi ở VN làm sao so với SS được. Xiaomi nó cũng ko dám đưa con 13 Ultra về bán đâu, lỡ hư hỏng là ko có linh kiện có sẳn mà bảo hành<>​@@quangthang5072bùn cười chỗ nào đang so máy chính hãng vác con máy xách tay về làm cái gì 😂 con nào bán ở VN thì so thôi<>Ultra làm éo gì bán chính hãng VN<>@@dukhu7901 năm ngoái còn thấy con 12s ultra vip vip tí , sang năm nay chả có tí hy vọng gì"
2920,IyFNRumw2fk,chỗ nào bán xiaomi 13 pro chính hãng giá 19tr v mn,2023-06-24T12:51:40Z,
2921,IyFNRumw2fk,Hiệu năng thì hình như chỉ mỗi genshin impact là S23 Ultra ko bung ra hết thôi nhỉ còn lại S23 Ultra cân hết,2023-06-24T12:50:20Z,Với lại mấy ai chơi game đó toàn mua về công việc chỉ có điên mới mua dt chơi game<>Đa số mua mấy đt này về công việc thôi gaming nhẹ giải trí😊 chứ k chuyên game đâu<>Nợ xấu mua dc ko<>Ai bảo. Pubg vs tốc chiến t chơi vẫn tụt fpt ầm ầm. Mặc dù chơi wifi. Nằm trong phòng điều hòa.<>Mấy đứa có tiền mua vì thương hiệu vs sang chảnh chứ công vc đéo j ai cần 1 cái đt đắt nhất để công vc toàn trẻ trâu nghĩ mua về vì c việc chứ ng ta lm vc trên máy tính chứ đt trả ai lm
2922,IyFNRumw2fk,"Bây giờ điện thoại cũ của mình là redmi 11, mìk có thể bán máy cũ r mua máy mới k ? Chứ mìk có máy sài r ...chỉ là muốn mua máy mới tốt lên thôi á😢 1:28",2023-06-24T12:49:14Z,"Giữ lại xài đi. Bán đi được bao nhiêu tiền. Cao lắm là 1tr5. Đồ điện tử, đặc biệt hàng Trung Quốc mất giá như tuột quần.<>Dùng chương trình thu cũ đổi mới á bạn<>@@vanchanhao2938 hàng nào chả mất giá ăn nói xà lơ phốt hàng tàu ak"
2923,eNYc4ySNrvs,"Cảm ơn anh Cường Kim Giang - chị Mừng đã hỗ trợ sản phẩm:
🔗 https://www.facebook.com/cuongkimgiangmobile",2023-02-23T12:20:34Z,cho mình hỏi là bản Hàn có dùng được samsung pay không bạn<>Link fb không cho xem
2924,eNYc4ySNrvs,A xem thông số máy qua app nào vậy,2023-10-13T15:36:16Z,
2925,eNYc4ySNrvs,"Android bộ nhớ bao nhiêu cũng được,nhưng ram phải 12gb,t ko chơi game mà có lúc nó ngốn hơn 8gb ram rồi",2023-09-04T21:37:48Z,
2926,eNYc4ySNrvs,sao ngoài  thị trường bán 3 triệu  bản hàn là máy  gì vậy  bạn,2023-05-26T04:09:35Z,Hàng fake rồi
2927,eNYc4ySNrvs,Tôi ưa chuộng samsung bản hàn 🎉,2023-04-27T13:19:01Z,
2928,eNYc4ySNrvs,"Android nhất là flagship là ram càng cao càng tốt chứ đéo có thừa , ram 8g chỉ là nửa nạc nửa mỡ thì không có tư cách xưng trải nghiệm như flagship , cả con reno 7 pro cũng có 12g ram mà giá của tầm trung thì flagship phải bắt đầu từ 12g trở lên mới xứng tầm , 8g là phế so với tầm này",2023-04-19T00:19:53Z,Đúng b . 8Gb ram quá phế.
2929,eNYc4ySNrvs,"Mua flagship mà xài như tầm trung không thể mở quá nhiều app khi chơi game thì xài làm mẹ gì cứ mua tầm trung cho rẻ , đã mua hàng đầu thì không có chuyện xài nhẹ đâu",2023-04-19T00:16:25Z,
2930,eNYc4ySNrvs,"Ôi mẹ nó thời nào rồi còn ram 8g ấy thế mà cả lũ người kém hiểu biết nói 8g đủ xài và chả khác gì 12g , để tôi nói cho mà nghe ram 12g nó khác một trời một vực so với 8g chứ ở đó mà không có gì khác biệt , ram 8g mở một game nặng đã giết sạch ứng dụng nền rồi xài con cẹc gì nữa , thử mở genshin max setting trên s23 u xem rồi mở camera Gmap chrome với 10tab trở lên mở thêm 5 6 app khác xem cái game  còn giữ trong nền như ram 12g không ?",2023-04-19T00:15:26Z,
2931,eNYc4ySNrvs,S23 có bản 12gb ram k đại ca,2023-04-16T03:35:02Z,
2932,eNYc4ySNrvs,Bản vn cũng hai sim,2023-04-08T12:51:01Z,
2933,eNYc4ySNrvs,"Mình đang bên hàn nếu mua bên đây thì có thể dùng đc 2 sim trên đt này k?hiện tại mình đc biết bên hàn chỉ cho phép dùng 1 sim trên đt.nếu mang máy 2 sim ở vn sang cũng chỉ dùng đc 1sim.hỏi viêttel thì nói dùng đc,hỏi cửa hàng bên đây bảo k.",2023-03-05T08:04:45Z,
2934,eNYc4ySNrvs,Anh ơi cho em hỏi là sản phẩm này có giảm đến 16tr không anh,2023-03-03T17:31:03Z,
2935,eNYc4ySNrvs,"Bản Hàn bán cỡ 17tr thì may ra có người mua. Tầm giá này mua bản VN same bộ nhớ. Còn Ram 8Gb hay 12Gb chỉ chênh lệch khi load quá nhiều app cùng lúc. Nhưng mà đánh đổi rất nhiều.
- Ko bảo hành hãng, bảo hành cửa hàng vớ vẩn bỏ mịa.
- Ko dùng dc SS Pay
- Ko dùng đc Gift, mất nhiều ưu đãi (1 năm Microsoft, mã giảm 40% phụ kiện, mất phòng chờ thương gia, ko dc tặng củ sạc 25W, ko có SS Care+,...)
Nói chung ko đáng.",2023-03-01T12:31:25Z,"Mấy bản Hàn,Mỹ,... năm nào chả vậy. Máy mới fullbox thì giá niêm yết cũng xêm xêm với máy chính hãng rồi sau 1 thời gian mới có giá tốt như bạn nói. 2023 rồi mà flapship 8GB hơi thiếu đó bạn. Xưa giờ là vậy, mua hàng xách tay chủ yếu để rẻ hơn để có tiền làm việc khác phải mua ở cửa hàng uy tín và hậu mãi ngon, nếu máy k có rủi ro thì quả là món hời. Nếu bạn k an tâm hoặc thuộc kiểu ng dùng như phá thì cứ chính hãng mà chơi.😂"
2936,eNYc4ySNrvs,Mấy cái chương trình thu cũ đổi mới có áp dụng cho điện thoại xách tay Hàn không mọi người????,2023-02-28T16:16:01Z,"Có nhé,  nhưng định giá thấp ko ngửi nổi"
2937,eNYc4ySNrvs,"Cái Flagslip xách tay 12GB RAM  này là minh chứng sống cho tư tưởng keo kiệt và chèn ép, xem thường người Việt Nam của tụi Hàn Quốc đấy. Ai làm việc với tụi nó lâu sẽ hiểu ngay.",2023-02-28T14:06:28Z,"Sản xuất tại vn nhưng lại cải lùi về ram. Thiệt thòi cho ng dùng quá<>Nhờ bọn nó làm vậy mới giàu hơn nước mình, mấy nc giàu hơn nó cũng vậy thôi chứ công bằng như nhau thì bọn nó chả là củ cải gì hết nhưng rồi thế giới chả ai phục vụ ai cả. Ai cũng giàu thì ai giàu nữa nên cứ chấp nhận sự thật mà sống thôi miễn sao đừng động quá nhiều vào quyền lợi và cuộc sống của mình thôi"
2938,eNYc4ySNrvs,"Nhìn chung trc đây hàng ss xách tay mỹ, hàn, nhật bán đc là do con chip. Nhưng từ năm ngoái thì khó rồi. Trừ khi rẻ hơn kha khá chứ còn chính hãng có cái bảo hành bảo tỏi nó khác biệt lắm, đặc biệt là với ss thì cái màn dễ đi nhất.",2023-02-26T09:55:53Z,"Nói đến màn hình thì Xiaomi mới có chất lượng kém nhất trong đám oem<>@@user-tb9jk4xk9p đang nói tới SS mà bác, Xiaomi thì em chỉ thấy nó phèn mỗi cái UI thôi =))"
2939,eNYc4ySNrvs,Dag sài s22u vẫn ngon chán .,2023-02-26T02:41:14Z,
2940,eNYc4ySNrvs,"Anh có thể trình ra hóa đơn primary hàng mua ở Hàn Quốc ko? Nếu em mua, anh có thể viết cho em 1 cái hóa đơn secondary, chứng nhận rằng em đã trả tiền và nhận được hàng ko?",2023-02-25T21:57:57Z,
2941,eNYc4ySNrvs,"có bị khóa mạng ko bạn
sợ bị khóa mạng là khổ lắm",2023-02-25T12:41:43Z,
2942,eNYc4ySNrvs,"Hàng hàn có 2 nguồn, 1 là sx ở Hàn, 2 là sx ở VN. Xuất xứ Hàn thì ok còn chứ nguồn VN thì hên xui. Đấy là là lời của ông ng Hàn chuyên buôn đt cũ bảo thế",2023-02-25T03:07:52Z,
2943,eNYc4ySNrvs,Bên hàn giá đang bán bản 512 s23 utra là 1450000w 22 triệu cái nịt,2023-02-24T15:32:59Z,
2944,eNYc4ySNrvs,"Hàng này ngon, nói về sam sung  ngon được cái mã  thương hiệu, tôi 1 lần, bị lừa  mua máy         sam sung, với 5 triệu  bỏ ra để mua ĐT Samsung, thì,buồn lắm, tiếc  mất  tiền, ko mua  mi10 pro  giờ tiền mất  máy lỗi túm lum",2023-02-24T10:43:07Z,
2945,eNYc4ySNrvs,Hàn Quốc chấp tỷ vn rác,2023-02-24T08:19:33Z,
2946,eNYc4ySNrvs,Bản 8gb ở VN có khi là bản 12gb dùng phần mềm neft xuống 😏,2023-02-24T08:15:47Z,"Làm gì tới mức đó =)))<>8gb h có nhiều người còn nghĩ đa nhiệm nặng vẫn tốt thì quả là kém hiểu biết hoặc chưa trải nghiệm qua máy 8gb mới đây , galaxy a73 cũng ram 8gb mà chơi game hay mở máy ảnh là hàng loạt ứng dụng nền bị giết , mình mở khoảng 15 app chỉ còn lại 5 đến 6 app còn trong ram còn lại bị kill sạch"
2947,eNYc4ySNrvs,"Hàng VN còn có giá 20.5 nữa là.
Giờ trên thị trường là 22tr.
Nếu bản hàn rẻ hơn 4-5tr thì mới đáng cân nhắc.",2023-02-24T05:17:33Z,"Ở đâu bán 20.5 s23 ultra v b<>@@dunghuynh6224 Lazada, đợt sale 2/2. Nhiều ông khoe mua đc giá đó cả trên diễn đàn và page rồi. Số lượng k quá nhiều, nhưng là có.
Giá giờ 22 là bt. 
Còn S23U Hàn mà giá như video thì còn lâu mới bán đc.<>đó làm bản 8gb. còn đây là 12gb nhé"
2948,eNYc4ySNrvs,Đợi thêm 1 năm nữa còn 16tr rồi mua,2023-02-24T04:44:57Z,
2949,eNYc4ySNrvs,Mk ở hàn và biết giá mua ở hàn là 28tr😑,2023-02-24T04:36:49Z,
2950,eNYc4ySNrvs,"Hơn 22tr thôi 22tr900ngàn, ông nói như nói.",2023-02-24T04:15:07Z,
2951,eNYc4ySNrvs,"Trước giờ dùng ss toàn dùng hàng xách tay, hồi trước bản mỹ dùng snap nên dùng từ note 8 đến note10+, hiện tại mình cũng đang dùng s22u bản Hàn. Chắc cũng do mình may mắn nên những máy mình dùng chưa bao giờ bị hỏng màn hay lỗi gì để phải đi bảo hành, mà thấy thg b mình dùng hàng chính hãng ra bảo hành cũng lằng nhằng rắc rối nên thôi cứ ngon hơn thì dùng không quan tâm chính hãng hay xách tay.",2023-02-24T04:12:55Z,"Bạn đúng may mắn 😊<>Hàng xách tay hay không là một chuyện , quan trọng là con chip của samsung quá rởm còn cùi hơn bọn mtk mới nữa"
2952,eNYc4ySNrvs,Hàng vn cũng có 22x,2023-02-24T02:42:06Z,
2953,eNYc4ySNrvs,Hàng Hàn năm nay 2 sim là quá ngon rồi,2023-02-24T02:37:25Z,
2954,eNYc4ySNrvs,chinh hang tru qua co 25m xach tay 23m ? mua lmj,2023-02-24T02:04:00Z,Chính hãng ram mấy gb?
2955,eNYc4ySNrvs,"Em có góp ý là a nên sử dụng cụm từ ""Bản Hàn"" thay vì ""Hàng Hàn"", nghe nó ko bị lặp từ một cách tự nhiên ấy, e cảm ơn",2023-02-24T01:42:26Z,Ok bạn ❤<>@@tuanngocday cảm ơn anh😊
2956,eNYc4ySNrvs,Anh cắm khay sim bản chính hãng sang bản Hàn xem có nhận 2 sim vật lý k :v,2023-02-24T01:24:52Z,
2957,eNYc4ySNrvs,Hơn 20tr thôi mua chính hãng cho dễ bắt đền khi có sự cố 🤣,2023-02-24T01:14:03Z,
2958,eNYc4ySNrvs,có bị khoá mạng như máy trung quốc ko ad ơi???,2023-02-24T00:15:45Z,Máy Hàn mua về là cắm sim vô dùng thôi. Có điều k bảo hành chính hãng và dùng Samsung Pay dc. Nếu có hỏng hóc thì dùng chung linh kiện với máy chính hãng vô tư.<>@@hieutrung5548 ok bác
2959,eNYc4ySNrvs,Máy Hàn Quốc nó gia công tốt hơn ở vn nữa tin này là tin mật trong nhà máy samsung có người tuồng ra,2023-02-23T18:14:46Z,"Thấy bảo ở VN chỉ dùng hàng loại 2 thôi.<>Đấy là cái mà ai cũng biết, giống như S20 series ở VN hỏng cổ cáp nhiều hơn là bản mỹ với hàn"
2960,eNYc4ySNrvs,Chưa đáng nếu 12G 512G bộ nhớ trong thì cân nhắc.,2023-02-23T16:42:52Z,
2961,eNYc4ySNrvs,Bữa xem bên kênh vật vờ thấy bản hàn bị khóa sim mà ta ?,2023-02-23T16:11:09Z,
2962,eNYc4ySNrvs,Hàng vna s23u base 20tr . Hàn 23tr bán cho hổ,2023-02-23T15:51:42Z,Mới về vậy đó chứ sau 1 thời gian là rẻ hơn máy Việt à. Nhưng mặc định 12GB RAM rồi.
2963,eNYc4ySNrvs,Vn cũng 22trx =)) hàn giá này bán ai,2023-02-23T15:01:48Z,Bản 12gb<>22tr 8gb đó má
2964,eNYc4ySNrvs,Có ghi âm cuộc gọi như Samsung Việt Nam không ta,2023-02-23T14:45:34Z,"Có b. Mình đang dùng s22Ul Hàn đây.<>@@haerica2971 bác có root chạy rom khác k hay vẫn rom gốc của nhà mạng<>@@oquangmanh370 Mua về như thế nào dùng thế đấy luôn b ơi. Mà mình đang ở Hàn. Ngôn ngữ có đầy đủ cả
."
2965,eNYc4ySNrvs,"hàng chính hãng cũng 22tr mà ,ngáo giá vãi",2023-02-23T14:44:55Z,
2966,eNYc4ySNrvs,s22 ultra ở hàn thì bao nhiêu a,2023-02-23T14:42:45Z,
2967,eNYc4ySNrvs,Ram 8g xài đi rồi thấy đa nhiệm kém. Đặc biệt là xài ss desk,2023-02-23T14:36:28Z,
2968,eNYc4ySNrvs,"Sam họ phải ưu tiên cho quê nhà mình chứ. Nhưng mà cái gì cũng có cái giá của nó, đc cái này mất cái kia",2023-02-23T14:33:49Z,"Nếu bỏ qua k dùng Samsung Pay, Samsung Gift,... thì bản Hàn quả là món hời. Giá hiện tại mới về hơi cao nhưng sau 1 thời gian hạ nhiệt có thể bản Hàn sẽ rẻ hơn vài triệu so với chính hãng đấy năm nào chả vậy. Sợ k bảo hành chính hãng thì bảo hành cửa hàng vẫn ok nếu bạn chọn dc nơi uy tín và hậu mãi tốt có điều k dc tự do như máy chính hãng có thể bảo hành bất cứ chỗ nào miễn là cùng hệ thống. Sau khi hết bảo hành nếu máy Hàn hỏng hóc gì đó có thể thay thế 1 cách dễ dàng vì dùng chung linh kiện với chính hãng😅"
2969,eNYc4ySNrvs,S23 Ultra sản xuất ở VN mà còn bị chém nữa mừ =)),2023-02-23T14:32:49Z,
2970,eNYc4ySNrvs,Bản bên nga 0 có 8/256 mà là 12/256.,2023-02-23T14:15:08Z,
2971,eNYc4ySNrvs,"hãng chính hãng cũng đc giảm giá nhiều r mà , giảm và đổi 1 năm bảo hành thì ko biết có đáng ko :v",2023-02-23T14:12:15Z,
2972,eNYc4ySNrvs,Mình nghĩ đối với samsung k nên đánh đổi bảo hành để rê hơn 1 triệu,2023-02-23T14:10:14Z,con này lệch kha khá á :v ram 12 mà<>5tr chớ đó mà 1
2973,eNYc4ySNrvs,Bảo hành chính hãng cũng a đuồi ấy mà. Chọn hàng Hàn ít hư hỏng hơn khối ấy,2023-02-23T14:07:49Z,"đến lúc hỏng mới biết, mà quan trọng chính hãng nó có thêm gói bảo hiểm rơi vỡ"
2974,eNYc4ySNrvs,Giá cũng ko thơm lắm :)),2023-02-23T14:04:34Z,
2975,eNYc4ySNrvs,Có app rác k ta,2023-02-23T14:04:03Z,"Cái đó không biết, chứ nghe review trước, app mặc định trong máy đã 50GB rồi.<>Chạy rom lại cái sạch sẽ như quốc tế k lo<>Chỉ cần gỡ hoặc tắt đi, muốn sạch hơn thì up rom khác."
